Year,Family,Eng_name,Swahil-_name,Districts,Catch(t),Zone
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Temeke,10.31,OTHER
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Temeke,32.31,OTHER
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Temeke,201.71,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Temeke,72.51,OTHER
2018,Scombridae,Euthynus affinis,Sehewa,Temeke,48.51,OTHER
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Temeke,22.61,OTHER
2018,Serranidae,Cephalopholis argus,Chewa,Temeke,12.61,OTHER
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Temeke,114.61,OTHER
2018,Siganidae,Siganus Canaliculatus,Tasi,Temeke,7.81,OTHER
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Temeke,6.61,OTHER
2018,Others,,Wengineo,Temeke,10.61,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Ilala,9.51,OTHER
2018,Ariidae,Netuma thalassina,Hongwe,Ilala,"2,943.82",OTHER
2018,Caesionidae,Caesio xanthonota,Mbono,Ilala,226.21,OTHER
2018,Carangidae, carenx tille,Karambizi,Ilala,236.21,OTHER
2018,Clariidae ,clarias macrocephalus,Kambale ,Ilala,3.01,OTHER
2018,Chanidae,Chanidae,Mwatiko,Ilala,219.81,OTHER
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Ilala,231.51,OTHER
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Ilala,"3,914.91",OTHER
2018,Gerridae,Gerres oblongus,Chaa,Ilala,388.71,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Ilala,231.21,OTHER
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Ilala,251.51,OTHER
2018,Istiophoridae ,Istiompax indica,Samsuri,Ilala,12.61,OTHER
2018,Labridae,Halichoeres nigrescens,pono,Ilala,287.41,OTHER
2018,Lethrinidae, Lethrinus harak,Changu doa,Ilala,2.31,OTHER
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Ilala,232.51,OTHER
2018,Mugilidae ,Valamugil buchanani,Mkizi,Ilala,6.31,OTHER
2018,Mullidae ,Upeneus tragula,Mkundaji,Ilala,1.71,OTHER
2018,Nemipteridae,Nemipterus japonicus,Koana,Ilala,1.41,OTHER
2018,Octopodidae ,Octopus cyanea,Pweza,Ilala,303.41,OTHER
2018,Octopodidae , Panulirus ornatus,Kamba koche,Ilala,107.51,OTHER
2018,Penaeidae,Penaeus Monodon,Kamba mti,Ilala,4.51,OTHER
2018,Rachycentridae, Rachycentron canadum,Songoro,Ilala,1.41,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Ilala,2.51,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Ilala,1.41,OTHER
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Ilala,1.71,OTHER
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Ilala,104.51,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Ilala,1.51,OTHER
2018,Scombridae,Euthynus affinis,Sehewa,Ilala,235.21,OTHER
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Ilala,16.91,OTHER
2018,Serranidae,Cephalopholis argus,Chewa,Ilala,2.71,OTHER
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Ilala,3.21,OTHER
2018,Siganidae,Siganus Canaliculatus,Tasi,Ilala,10.31,OTHER
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Ilala,347.51,OTHER
2018,Others,,Wengineo,Ilala,2.51,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Tanga,19.21,OTHER
2018,Ariidae,Netuma thalassina,Hongwe,Tanga,33.51,OTHER
2018,Caesionidae,Caesio xanthonota,Mbono,Tanga,42.41,OTHER
2018,Carangidae, carenx tille,Karambizi,Tanga,147.31,OTHER
2018,Clariidae ,clarias macrocephalus,Kambale ,Tanga,3.71,OTHER
2018,Chanidae,Chanidae,Mwatiko,Tanga,36.21,OTHER
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Tanga,26.21,OTHER
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Tanga,391.75,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Tanga,569.51,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Tanga,9.21,OTHER
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Tanga,13.21,OTHER
2018,Istiophoridae ,Istiompax indica,Samsuri,Tanga,6.31,OTHER
2018,Labridae,Halichoeres nigrescens,pono,Tanga,49.51,OTHER
2018,Lethrinidae, Lethrinus harak,Changu doa,Tanga,26.21,OTHER
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Tanga,52.31,OTHER
2018,Mugilidae ,Valamugil buchanani,Mkizi,Tanga,99.31,OTHER
2018,Mullidae ,Upeneus tragula,Mkundaji,Tanga,24.51,OTHER
2018,Nemipteridae,Nemipterus japonicus,Koana,Tanga,38.31,OTHER
2018,Octopodidae ,Octopus cyanea,Pweza,Tanga,76.51,OTHER
2018,Octopodidae , Panulirus ornatus,Kamba koche,Tanga,43.01,OTHER
2018,Penaeidae,Penaeus Monodon,Kamba mti,Tanga,4.41,OTHER
2018,Rachycentridae, Rachycentron canadum,Songoro,Tanga,1.41,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Tanga,76.71,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Tanga,66.41,OTHER
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Tanga,173.41,OTHER
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Tanga,67.61,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Tanga,0.67,OTHER
2018,Scombridae,Euthynus affinis,Sehewa,Tanga,0.67,OTHER
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Tanga,0.67,OTHER
2018,Serranidae,Cephalopholis argus,Chewa,Tanga,71.41,OTHER
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Tanga,39.21,OTHER
2018,Siganidae,Siganus Canaliculatus,Tasi,Tanga,89.31,OTHER
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Tanga,84.81,OTHER
2018,Others,,Wengineo,Tanga,289.61,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Mafia,12.21,RUMAKI
2018,Ariidae,Netuma thalassina,Hongwe,Mafia,25.31,RUMAKI
2018,Caesionidae,Caesio xanthonota,Mbono,Mafia,458.31,RUMAKI
2018,Carangidae, carenx tille,Karambizi,Mafia,174.41,RUMAKI
2018,Clariidae ,clarias macrocephalus,Kambale ,Mafia,10.81,RUMAKI
2018,Chanidae,Chanidae,Mwatiko,Mafia,9.31,RUMAKI
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Mafia,66.31,RUMAKI
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Mafia,35.11,RUMAKI
2018,Gerridae,Gerres oblongus,Chaa,Mafia,579.41,RUMAKI
2018,Gerridae,Gerres oblongus,Chaa,Mafia,26.21,RUMAKI
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Mafia,3.61,RUMAKI
2018,Istiophoridae ,Istiompax indica,Samsuri,Mafia,63.31,RUMAKI
2018,Labridae,Halichoeres nigrescens,pono,Mafia,10.31,RUMAKI
2018,Lethrinidae, Lethrinus harak,Changu doa,Mafia,32.31,RUMAKI
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mafia,201.71,RUMAKI
2018,Mugilidae ,Valamugil buchanani,Mkizi,Mafia,72.51,RUMAKI
2018,Mullidae ,Upeneus tragula,Mkundaji,Mafia,48.51,RUMAKI
2018,Nemipteridae,Nemipterus japonicus,Koana,Mafia,22.61,RUMAKI
2018,Octopodidae ,Octopus cyanea,Pweza,Mafia,12.61,RUMAKI
2018,Octopodidae , Panulirus ornatus,Kamba koche,Mafia,114.61,RUMAKI
2018,Penaeidae,Penaeus Monodon,Kamba mti,Mafia,7.81,RUMAKI
2018,Rachycentridae, Rachycentron canadum,Songoro,Mafia,6.61,RUMAKI
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mafia,10.61,RUMAKI
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mafia,42.61,RUMAKI
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Mafia,234.31,RUMAKI
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Mafia,121.11,RUMAKI
2018,Acanthuridae,Naso hexacanthus,Puju,Mafia,0.67,RUMAKI
2018,Scombridae,Euthynus affinis,Sehewa,Mafia,360.11,RUMAKI
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Mafia,112.11,RUMAKI
2018,Serranidae,Cephalopholis argus,Chewa,Mafia,66.31,RUMAKI
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mafia,51.71,RUMAKI
2018,Siganidae,Siganus Canaliculatus,Tasi,Mafia,228.61,RUMAKI
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mafia,167.81,RUMAKI
2018,Others,,Wengineo,Mafia,268.81,RUMAKI
2018,Acanthuridae,Naso hexacanthus,Puju,Mkuranga,12.61,OTHER
2018,Ariidae,Netuma thalassina,Hongwe,Mkuranga,287.41,OTHER
2018,Caesionidae,Caesio xanthonota,Mbono,Mkuranga,2.31,OTHER
2018,Carangidae, carenx tille,Karambizi,Mkuranga,232.51,OTHER
2018,Clariidae ,clarias macrocephalus,Kambale ,Mkuranga,6.31,OTHER
2018,Chanidae,Chanidae,Mwatiko,Mkuranga,1.71,OTHER
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Mkuranga,1.41,OTHER
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Mkuranga,303.41,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Mkuranga,107.51,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Mkuranga,4.51,OTHER
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Mkuranga,1.41,OTHER
2018,Istiophoridae ,Istiompax indica,Samsuri,Mkuranga,2.51,OTHER
2018,Labridae,Halichoeres nigrescens,pono,Mkuranga,1.41,OTHER
2018,Lethrinidae, Lethrinus harak,Changu doa,Mkuranga,1.71,OTHER
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mkuranga,104.51,OTHER
2018,Mugilidae ,Valamugil buchanani,Mkizi,Mkuranga,1.51,OTHER
2018,Mullidae ,Upeneus tragula,Mkundaji,Mkuranga,235.21,OTHER
2018,Nemipteridae,Nemipterus japonicus,Koana,Mkuranga,16.91,OTHER
2018,Octopodidae ,Octopus cyanea,Pweza,Mkuranga,2.71,OTHER
2018,Octopodidae , Panulirus ornatus,Kamba koche,Mkuranga,3.21,OTHER
2018,Penaeidae,Penaeus Monodon,Kamba mti,Mkuranga,10.31,OTHER
2018,Rachycentridae, Rachycentron canadum,Songoro,Mkuranga,347.51,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mkuranga,2.51,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mkuranga,66.31,OTHER
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Mkuranga,225.51,OTHER
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Mkuranga,3.41,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Mkuranga,0.67,OTHER
2018,Scombridae,Euthynus affinis,Sehewa,Mkuranga,3.41,OTHER
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Mkuranga,0.67,OTHER
2018,Serranidae,Cephalopholis argus,Chewa,Mkuranga,98.71,OTHER
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mkuranga,272.81,OTHER
2018,Siganidae,Siganus Canaliculatus,Tasi,Mkuranga,18.01,OTHER
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mkuranga,3.91,OTHER
2018,Others,,Wengineo,Mkuranga,311.61,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Lindi Urban,3.41,OTHER
2018,Ariidae,Netuma thalassina,Hongwe,Lindi Urban,8.17,OTHER
2018,Caesionidae,Caesio xanthonota,Mbono,Lindi Urban,7.05,OTHER
2018,Carangidae, carenx tille,Karambizi,Lindi Urban,28.73,OTHER
2018,Clariidae ,clarias macrocephalus,Kambale ,Lindi Urban,5.29,OTHER
2018,Chanidae,Chanidae,Mwatiko,Lindi Urban,1.33,OTHER
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Lindi Urban,25.85,OTHER
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Lindi Urban,159.89,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Lindi Urban,93.33,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Lindi Urban,88.25,OTHER
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Lindi Urban,2.17,OTHER
2018,Istiophoridae ,Istiompax indica,Samsuri,Lindi Urban,4.97,OTHER
2018,Labridae,Halichoeres nigrescens,pono,Lindi Urban,3.05,OTHER
2018,Lethrinidae, Lethrinus harak,Changu doa,Lindi Urban,3.49,OTHER
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Lindi Urban,16.25,OTHER
2018,Mugilidae ,Valamugil buchanani,Mkizi,Lindi Urban,1.73,OTHER
2018,Mullidae ,Upeneus tragula,Mkundaji,Lindi Urban,14.45,OTHER
2018,Nemipteridae,Nemipterus japonicus,Koana,Lindi Urban,5.89,OTHER
2018,Octopodidae ,Octopus cyanea,Pweza,Lindi Urban,95.53,OTHER
2018,Octopodidae , Panulirus ornatus,Kamba koche,Lindi Urban,60.37,OTHER
2018,Penaeidae,Penaeus Monodon,Kamba mti,Lindi Urban,1.45,OTHER
2018,Rachycentridae, Rachycentron canadum,Songoro,Lindi Urban,2.53,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Lindi Urban,89.85,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Lindi Urban,17.53,OTHER
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Lindi Urban,18.01,OTHER
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Lindi Urban,17.01,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Lindi Urban,0.67,OTHER
2018,Scombridae,Euthynus affinis,Sehewa,Lindi Urban,0.67,OTHER
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Lindi Urban,0.67,OTHER
2018,Serranidae,Cephalopholis argus,Chewa,Lindi Urban,129.41,OTHER
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Lindi Urban,69.49,OTHER
2018,Siganidae,Siganus Canaliculatus,Tasi,Lindi Urban,187.45,OTHER
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Lindi Urban,89.81,OTHER
2018,Others,,Wengineo,Lindi Urban,191.05,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Mtwara Urban,5.38,RUMAKI
2018,Ariidae,Netuma thalassina,Hongwe,Mtwara Urban,9.27,RUMAKI
2018,Caesionidae,Caesio xanthonota,Mbono,Mtwara Urban,2.02,RUMAKI
2018,Carangidae, carenx tille,Karambizi,Mtwara Urban,49.3,RUMAKI
2018,Clariidae ,clarias macrocephalus,Kambale ,Mtwara Urban,1.28,RUMAKI
2018,Chanidae,Chanidae,Mwatiko,Mtwara Urban,0.85,RUMAKI
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Mtwara Urban,9.2,RUMAKI
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Mtwara Urban,75.39,RUMAKI
2018,Gerridae,Gerres oblongus,Chaa,Mtwara Urban,121.54,RUMAKI
2018,Gerridae,Gerres oblongus,Chaa,Mtwara Urban,15.97,RUMAKI
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Mtwara Urban,1.28,RUMAKI
2018,Istiophoridae ,Istiompax indica,Samsuri,Mtwara Urban,5.31,RUMAKI
2018,Labridae,Halichoeres nigrescens,pono,Mtwara Urban,89.11,RUMAKI
2018,Lethrinidae, Lethrinus harak,Changu doa,Mtwara Urban,6.11,RUMAKI
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mtwara Urban,92.21,RUMAKI
2018,Mugilidae ,Valamugil buchanani,Mkizi,Mtwara Urban,3.51,RUMAKI
2018,Mullidae ,Upeneus tragula,Mkundaji,Mtwara Urban,9.51,RUMAKI
2018,Nemipteridae,Nemipterus japonicus,Koana,Mtwara Urban,5.31,RUMAKI
2018,Octopodidae ,Octopus cyanea,Pweza,Mtwara Urban,6.51,RUMAKI
2018,Octopodidae , Panulirus ornatus,Kamba koche,Mtwara Urban,3.21,RUMAKI
2018,Penaeidae,Penaeus Monodon,Kamba mti,Mtwara Urban,3.21,RUMAKI
2018,Rachycentridae, Rachycentron canadum,Songoro,Mtwara Urban,4.11,RUMAKI
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mtwara Urban,231.71,RUMAKI
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mtwara Urban,4.21,RUMAKI
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Mtwara Urban,118.01,RUMAKI
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Mtwara Urban,330.71,RUMAKI
2018,Acanthuridae,Naso hexacanthus,Puju,Mtwara Urban,6.51,RUMAKI
2018,Scombridae,Euthynus affinis,Sehewa,Mtwara Urban,46.21,RUMAKI
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Mtwara Urban,2.11,RUMAKI
2018,Serranidae,Cephalopholis argus,Chewa,Mtwara Urban,53.61,RUMAKI
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mtwara Urban,211.51,RUMAKI
2018,Siganidae,Siganus Canaliculatus,Tasi,Mtwara Urban,332.51,RUMAKI
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mtwara Urban,2.71,RUMAKI
2018,Others,,Wengineo,Mtwara Urban,13.21,RUMAKI
2018,Acanthuridae,Naso hexacanthus,Puju,Kigamboni,125.28,RUMAKI
2018,Ariidae,Netuma thalassina,Hongwe,Kigamboni,30.7,RUMAKI
2018,Caesionidae,Caesio xanthonota,Mbono,Kigamboni,33.19,RUMAKI
2018,Carangidae, carenx tille,Karambizi,Kigamboni,91.51,RUMAKI
2018,Clariidae ,clarias macrocephalus,Kambale ,Kigamboni,1.63,RUMAKI
2018,Chanidae,Chanidae,Mwatiko,Kigamboni,0.8,RUMAKI
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Kigamboni,0.67,RUMAKI
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Kigamboni,112.67,RUMAKI
2018,Gerridae,Gerres oblongus,Chaa,Kigamboni,91.88,RUMAKI
2018,Gerridae,Gerres oblongus,Chaa,Kigamboni,1.54,RUMAKI
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Kigamboni,3.1,RUMAKI
2018,Istiophoridae ,Istiompax indica,Samsuri,Kigamboni,8.61,RUMAKI
2018,Istiophoridae ,Istiompax indica,Samsuri,Kigamboni,43.51,RUMAKI
2018,Lethrinidae, Lethrinus harak,Changu doa,Kigamboni,62.31,RUMAKI
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Kigamboni,132.31,RUMAKI
2018,Mugilidae ,Valamugil buchanani,Mkizi,Kigamboni,14.41,RUMAKI
2018,Mullidae ,Upeneus tragula,Mkundaji,Kigamboni,71.41,RUMAKI
2018,Nemipteridae,Nemipterus japonicus,Koana,Kigamboni,33.71,RUMAKI
2018,Octopodidae ,Octopus cyanea,Pweza,Kigamboni,81.61,RUMAKI
2018,Octopodidae , Panulirus ornatus,Kamba koche,Kigamboni,111.11,RUMAKI
2018,Penaeidae,Penaeus Monodon,Kamba mti,Kigamboni,7.51,RUMAKI
2018,Rachycentridae, Rachycentron canadum,Songoro,Kigamboni,14.71,RUMAKI
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kigamboni,7.61,RUMAKI
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kigamboni,27.51,RUMAKI
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Kigamboni,147.81,RUMAKI
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Kigamboni,69.71,RUMAKI
2018,Acanthuridae,Naso hexacanthus,Puju,Kigamboni,141.81,RUMAKI
2018,Scombridae,Euthynus affinis,Sehewa,Kigamboni,51.81,RUMAKI
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Kigamboni,126.61,RUMAKI
2018,Serranidae,Cephalopholis argus,Chewa,Kigamboni,129.51,RUMAKI
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Kigamboni,116.31,RUMAKI
2018,Siganidae,Siganus Canaliculatus,Tasi,Kigamboni,102.51,RUMAKI
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Kigamboni,1.41,RUMAKI
2018,Others,,Wengineo,Kigamboni,122.51,RUMAKI
2018,Acanthuridae,Naso hexacanthus,Puju,Kilwa,8.51,RUMAKI
2018,Ariidae,Netuma thalassina,Hongwe,Kilwa,3.31,RUMAKI
2018,Caesionidae,Caesio xanthonota,Mbono,Kilwa,55.21,RUMAKI
2018,Carangidae, carenx tille,Karambizi,Kilwa,141.81,RUMAKI
2018,Clariidae ,clarias macrocephalus,Kambale ,Kilwa,2.01,RUMAKI
2018,Chanidae,Chanidae,Mwatiko,Kilwa,0.91,RUMAKI
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Kilwa,156.41,RUMAKI
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Kilwa,201.71,RUMAKI
2018,Gerridae,Gerres oblongus,Chaa,Kilwa,784.51,RUMAKI
2018,Gerridae,Gerres oblongus,Chaa,Kilwa,2.51,RUMAKI
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Kilwa,2.31,RUMAKI
2018,Istiophoridae ,Istiompax indica,Samsuri,Kilwa,2.11,RUMAKI
2018,Istiophoridae ,Istiompax indica,Samsuri,Kilwa,67.31,RUMAKI
2018,Lethrinidae, Lethrinus harak,Changu doa,Kilwa,9.11,RUMAKI
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Kilwa,29.91,RUMAKI
2018,Mugilidae ,Valamugil buchanani,Mkizi,Kilwa,2.61,RUMAKI
2018,Mullidae ,Upeneus tragula,Mkundaji,Kilwa,3.61,RUMAKI
2018,Nemipteridae,Nemipterus japonicus,Koana,Kilwa,3.21,RUMAKI
2018,Octopodidae ,Octopus cyanea,Pweza,Kilwa,51.21,RUMAKI
2018,Octopodidae , Panulirus ornatus,Kamba koche,Kilwa,3.81,RUMAKI
2018,Penaeidae,Penaeus Monodon,Kamba mti,Kilwa,2.51,RUMAKI
2018,Rachycentridae, Rachycentron canadum,Songoro,Kilwa,36.31,RUMAKI
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kilwa,22.61,RUMAKI
2018, Scombridae(J) ,Gymnosarda unicolor ,Jodari  meno,Kilwa,3.71,RUMAKI
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Kilwa,4.41,RUMAKI
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Kilwa,31.61,RUMAKI
2018,Acanthuridae,Naso hexacanthus,Puju,Kilwa,2.71,RUMAKI
2018,Scombridae,Euthynus affinis,Sehewa,Kilwa,6.21,RUMAKI
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Kilwa,2.61,RUMAKI
2018,Serranidae,Cephalopholis argus,Chewa,Kilwa,1.31,RUMAKI
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Kilwa,553.33,RUMAKI
2018,Siganidae,Siganus Canaliculatus,Tasi,Kilwa,10.21,RUMAKI
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Kilwa,695.91,RUMAKI
2018,Others,,Wengineo,Kilwa,3.31,RUMAKI
2018,Acanthuridae,Naso hexacanthus,Puju,Kinondoni,112.41,OTHER
2018,Ariidae,Netuma thalassina,Hongwe,Kinondoni,50.21,OTHER
2018,Caesionidae,Caesio xanthonota,Mbono,Kinondoni,63.21,OTHER
2018,Carangidae, carenx tille,Karambizi,Kinondoni,214.31,OTHER
2018,Clariidae ,clarias macrocephalus,Kambale ,Kinondoni,1.51,OTHER
2018,Chanidae,Chanidae,Mwatiko,Kinondoni,2.41,OTHER
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Kinondoni,1.21,OTHER
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Kinondoni,253.21,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Kinondoni,262.11,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Kinondoni,1.11,OTHER
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Kinondoni,2.41,OTHER
2018,Istiophoridae ,Istiompax indica,Samsuri,Kinondoni,12.11,OTHER
2018,Istiophoridae ,Istiompax indica,Samsuri,Kinondoni,71.41,OTHER
2018,Lethrinidae, Lethrinus harak,Changu doa,Kinondoni,99.51,OTHER
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Kinondoni,110.71,OTHER
2018,Mugilidae ,Valamugil buchanani,Mkizi,Kinondoni,2.51,OTHER
2018,Mullidae ,Upeneus tragula,Mkundaji,Kinondoni,153.21,OTHER
2018,Nemipteridae,Nemipterus japonicus,Koana,Kinondoni,33.61,OTHER
2018,Octopodidae ,Octopus cyanea,Pweza,Kinondoni,476.61,OTHER
2018,Octopodidae , Panulirus ornatus,Kamba koche,Kinondoni,112.21,OTHER
2018,Penaeidae,Penaeus Monodon,Kamba mti,Kinondoni,6.51,OTHER
2018,Rachycentridae, Rachycentron canadum,Songoro,Kinondoni,5.41,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kinondoni,21.51,OTHER
2018, Scombridae(J) ,Gymnosarda unicolor ,Jodari  meno,Kinondoni,4.01,OTHER
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Kinondoni,217.41,OTHER
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Kinondoni,10.31,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Kinondoni,147.51,OTHER
2018,Scombridae,Euthynus affinis,Sehewa,Kinondoni,0.67,OTHER
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Kinondoni,42.11,OTHER
2018,Serranidae,Cephalopholis argus,Chewa,Kinondoni,242.21,OTHER
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Kinondoni,39.51,OTHER
2018,Siganidae,Siganus Canaliculatus,Tasi,Kinondoni,41.01,OTHER
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Kinondoni,234.11,OTHER
2018,Others,,Wengineo,Kinondoni,53.21,OTHER
2017+O31J3:O130,Acanthuridae,Naso hexacanthus,Puju,Muheza,9.2,OTHER
2017,Ariidae,Netuma thalassina,Hongwe,Muheza,48.4,OTHER
2017,Caesionidae,Caesio xanthonota,Mbono,Muheza,4,OTHER
2017,Carangidae, carenx tille,Karambizi,Muheza,163.4,OTHER
2017,Clariidae ,clarias macrocephalus,Kambale ,Muheza,3.1,OTHER
2017,Chanidae,Chanidae,Mwatiko,Muheza,2.2,OTHER
2017,Chirocentridae,Chirocentrus nudus,Mkonge,Muheza,22.2,OTHER
